"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
"QFA0182806",500.001,5,492.902,0,384.783,351.225,"Provided","1972-08-02",48.325,-68.538889,215,1972,129,81,797.255137519687,519.506318685268,6.22855576187255,11.1991991335559,0.462567989707837,0.0440196683949381,20
"QFA0023554",499.001,5,746.609,0,0,0,"Yamaska, Baie de Febvre: secteur Janelle","1943-08-10",46.139043,-72.723341,222,1943,126,88,1196.17719682019,871.508627616152,9.49346981603323,11.2025917459881,0.256796013225714,-0.205360413345201,20
"QFA0085576",500.001,5,439.819,0,706.195,793.55,"Comté Kamouraska, Rivière-Ouelle.","1965-07-14",47.432794,-70.01732,195,1965,130,56,906.866767063483,388.400133607997,6.97589820818064,13.4725182289931,0.221919675888509,-0.414485046292553,20
"QFA0098683",498.001,5,0,0,457.711,350.673,"St-Augustin-de-Desmaures, cté de Portneuf, grèves du St-Laurent","1967-08-04",46.728622,-71.443781,216,1967,118,66,1101.62721071613,689.296948540807,9.33582381962822,12.2775690655026,-0.610868850843534,-0.237361100889889,20
"QFA0586439",501.004,5,215.548,0,486.483,0,"Ste-Anne-de-la-Pocatière.","1959-06-26",47.346765,-70.089085,177,1959,142,40,1150.5027505157,239.911543389666,8.33697645301234,20.0473358232713,0.00817434930189542,-0.844555882389286,15
"QFA0259281",500,5,0,0,600.571,191.846,"Rivière-du-Loup","1960-08-23",47.834747,-69.52945,236,1960,122,99,945.579454784334,793.22024027809,7.75065126872405,11.0453021627343,0.154283053799531,-0.775263592551024,14
"QFA0099304",499,5,859.019,0,994.597,130.449,"Saint-Fortunat, canton de Wolfestown, comté de Wolfe.","1968-08-08",45.947703,-71.562245,221,1968,166,93,1168.30075028231,712.922909542383,7.21173302643401,14.2823783814705,0.223952416140903,0.0478946279775672,20
"QFA0309634",500.004,5,0,0,179.805,390.8,"Comté de Missisquoi, Venise-en-Québec, en bordure de la route 22, non loin de la station de Rhus vernix.","1982-08-10",45.081524,-73.128164,222,1982,164,104,1270.9413459729,868.399458203862,7.74964235349328,16.3667752386085,0.119250353516524,-0.607531422369232,20
"QFA0047334",500.004,5,0,0,2899.712,328.543,"Comté de Joliette, St-Thomas.","1955-08-11",46.012309,-73.351071,223,1955,172,106,1618.40901677065,1153.80435996689,9.40935474866657,27.4791032958303,-0.00128077232873839,-0.967386460838046,20
"QFA0045666",500.001,5,2558.582,0,76.368,58.822,"Dragon, Comté de Vaudreuil-Soulanges","1945-06-20",45.481024,-73.2534,171,1945,139,39,1343.78812547189,227.681911131903,9.66754047102077,21.2351331483874,-0.54598373811757,-0.657094939220194,20
"QFA0099303",550,5,0,0,322.064,0,"Saint-Gérard, canton de Weedon, comté de Wolfe.","1968-08-06",45.758031,-71.410861,219,1968,166,91,1197.72515678386,709.1195091197,7.39336516533246,14.3584888063596,0.245656966265082,0.110506375309714,20
"QFA0603735",501.036,5,1461.488,0,998.364,121.511,"Comté de Nicolet, Grand-Saint-Esprit.","1984-08-17",46.181635,-72.49901,230,1984,133,93,1221.42870498941,954.880538785307,9.18367447360458,18.6172867957475,-0.227877158677966,-0.804822825941277,20
"QFA0214352",500.001,5,971.704,0,893.941,343.334,"St-Fulgence, Comté Dubuc, partie est de l'Anse aux Foins, à une dizaine de mètres des laisses de marées.","1977-08-20",48.447891,-70.916326,232,1977,120,98,888.741452601662,749.277607949262,7.40617877168051,13.4828205135776,0.392493469419909,-0.347502258788386,20
"QFA0168852",500.004,5,483.41,0,466.374,0,"St-Rosaire, Comté Arthabaska, route 162.","1975-07-06",46.171097,-71.986941,187,1975,147,67,1354.81108867313,565.785273443955,9.21640196376276,19.5097771206482,-0.02139118523688,-0.846091497018818,20
"QFA0603736",501.036,5,574.478,0,1715.949,868.599,"Comté de Bagot, Saint-Dominique.","1975-07-05",45.566786,-72.849773,186,1975,155,66,1440.96161233043,575.013700293562,9.2965265311641,22.1561646826431,0.0686469345580352,-0.827656317468435,20
"QFA0170287",499,5,0,0,415.517,478.988,"Sainte-Anne-de Beaupré, comté de Montmorency.","1975-07-06",47.018397,-70.931592,187,1975,145,58,1298.99249847034,486.107106149132,8.95856895496783,19.234613906151,0.175976487176127,-0.736944759730162,20
"QFA0603737",501.036,5,1588.836,0,270.118,98.387,"Comté de St-Hyacinthe, Saint-Hyacinthe.","1975-08-27",45.626673,-72.955436,239,1975,157,121,1524.23405437234,1323.98441683505,9.70849716160724,21.8595313467324,-0.00163475923508775,-0.793698663433116,20
"QFA0110685",500,5,1230.927,0,0,104.787,"Bromptonville, canton de Stoke, comté de Richmond","1968-10-06",45.475683,-71.93989,280,1968,166,152,1287.6534960425,1215.46127092129,7.94847837063271,15.4509177332089,0.273945767422587,0.23962182819105,20
"QFA0188241",503.001,5,648.667,0,508.608,0,"Sainte-Angèle de Prémont, Comté de Maskinongé","1975-07-13",46.367134,-73.04806,194,1975,145,72,1327.39894265089,639.74006895358,9.15447546655788,20.1988591370901,0.103241274622989,-0.57723201102593,20
"QFA0186367",501.009,5,0,0,638.377,242.835,"Provided","1975-08-07",47.471667,-69.006944,219,1975,127,90,1100.54937033622,848.04907979387,8.66574307351352,20.6836192179172,0.214705368241708,-0.800584272183951,20
"QFA0345928",500.001,5,835.439,0,444.762,412.557," Les Saules,Québec.","1952-08-14",46.808142,-71.317282,227,1952,132,89,1267.03836928795,934.654921481205,9.59877552490872,16.3870173498369,-0.00360920438254353,-0.54612824105146,20
"QFA0603739",501.049,5,459.214,0,1019.943,536.053,"Comté de Québec, Sainte-Foy, Prairie près du pont de Québec.","1975-07-15",46.748689,-71.288757,196,1975,147,68,1423.6548248083,673.029661039686,9.68472669937618,18.4011591080306,0.07786458447679,-0.767453755313162,20
"QFA0603740",502.025,5,794.64,0,1583.153,244.008,"Comté de Lotbinière, St-Édouard, Rivière Bois-Clair, dans un fossé le long du chemin du Roi, rang St-Charles.","1975-07-13",46.582406,-71.856267,194,1975,148,67,1308.12507524512,616.227205499669,8.83868294084537,18.5829817560814,0.103734009037486,-0.986351475589013,20
"QFA0603741",500.049,5,1467.507,0,753.938,520.441,"Comté de Québec, Stoneham, Ave. Tewkesberry.","1984-08-04",46.984284,-71.366592,217,1984,122,80,1086.02699651284,702.878716394539,8.90186062715446,16.2325290731478,-0.371791017213832,-0.71580995646263,20
"QFA0221132",501,5,0,0,408.782,1000.683,"Sainte-Foy, près du Complexe scientifique.","1977-07-21",46.793772,-71.309812,202,1977,142,68,1203.53524199501,659.004414710622,8.47560029573951,18.5396791664904,0.0148552836164512,-0.63518465258089,20
"QFA0243789",500.001,5,369.115,0,233.047,0,"Nicolet , Comté Nicolet.","1949-08-23",46.230545,-72.636161,235,1949,169,116,1513.90390578132,1186.9392676679,9.01133277250785,25.94878066583,0.141046579709255,-0.803059532611001,20
"QFA0188715",500.016,5,530.38,0,413.788,116.619,"Ville de Sherbrooke, près du parc Blanchard, face à la rue Roy, bord de la rivière Magog.","1976-08-18",45.393716,-71.937651,231,1976,154,102,1221.52273342429,912.912357642496,7.93196580145642,20.9686817948322,-0.17091097370737,-1.07481044142831,20
"QFA0603742",501.049,5,0,0,763.748,357.806,"Comté Montmorency, Sainte-Anne-de-Beaupré.","1975-07-06",47.018018,-70.932554,187,1975,145,58,1298.47352351755,485.968794403989,8.95498981736243,19.2137116242898,0.176861590558533,-0.736274180938151,20
"QFA0187198",500.004,5,1189.738,0,413.479,116.017,"Baie de la Pointe-aux-Pins, canton d'Harvey, Comté de Chicoutimi, sur le bord du Saguenay","1974-08-06",48.429015,-70.834604,218,1974,112,72,895.609595919585,629.540196777001,7.99651424928201,11.5795150380573,-0.233147780826477,-0.161407397846665,20
"QFA0186187",499.025,5,1252.164,0,732.304,408.037,"Provided","1976-08-21",47.676389,-69.006944,234,1976,112,81,927.244537060244,741.099208612529,8.27896908089503,17.3044063931661,0.120501461899188,-0.849926558848277,20
"QFA0603743",500.036,5,1284.02,0,377.97,0,"Montréal, Maisonneuve.","1923-07-04",45.5552,-73.543489,185,1923,161,53,1360.08595621285,459.023726435057,8.50053722633029,18.1536938602147,0.0489340926480815,-0.678519925693509,13
"QFA0182804",501.025,5,425.08,0,1030.494,490.333,"Provided","1972-08-02",48.325,-68.538889,215,1972,129,81,797.255137519687,519.506318685268,6.22855576187255,11.1991991335559,0.462567989707837,0.0440196683949381,20
"QFA0345926",500.001,5,413.017,0,746.364,338.821,"Provided","1976-07-27",48.586111,-68.202778,209,1976,112,56,878.153726969498,510.204991669171,7.84065827651337,19.1487748893541,0.416300791056867,-0.777830676277701,20
"QFA0603744",500.004,5,960.432,0,889.655,201.206,"Comté de Verchères, Varennes.","1940-07-03",45.679697,-73.439052,185,1940,149,51,1395.04731439159,426.099849100561,9.36273365363485,17.9856549842344,-0.104075591305728,-0.750790022151443,20
"QFA0603745",500.016,5,588.749,0,259.712,60.926,"Comté de Laval, Chomedey (Île de Jésus).","1984-07-02",45.545114,-73.763156,184,1984,173,58,1484.0496483689,473.467505506894,8.78135886608815,25.6261742702448,-0.0959374121467969,-1.11493483649923,20
"QFA0603746",501.001,5,0,0,202.525,179.044,"Comté de Chambly, Saint-Basile-Le-Grand.","1984-07-22",45.510108,-73.251753,204,1984,144,78,1400.174399419,724.152926408274,9.72343332929862,21.8554057679883,-0.295855304395035,-0.910275504130444,20
"QFA0245379",501.001,5,0,0,1250.839,430.08,"Rivière Nicolet, Nicolet.","1947-08-28",46.222529,-72.617783,240,1947,163,107,1438.99561600877,1124.38631830255,9.10756718992892,26.1453904258354,0.0412963995519547,-0.930998691353232,17
"QFA0603747",500.001,5,0,0,593.422,615.254,"Comté de St-Hyacinthe, Saint-Hyacinthe.","1979-07-10",45.628999,-72.942357,191,1979,153,64,1371.44286326981,553.279331386597,8.96367884490075,17.3996191949276,-0.0139424955484769,-0.829503769402445,20
"QFA0603748",500.001,5,1050.722,0,790.746,433.54,"Comté de Chateauguay, Léry, bord de la route 132 ouest.","1981-07-14",45.336777,-73.816234,195,1981,156,80,1444.24530872345,705.719926735336,9.31771166918356,19.0983021975357,-0.360476879621978,-0.613981663455714,20
"QFA0023553",501,5,246.238,0,783.431,102,"Baie du Febvre.","1943-08-19",46.134002,-72.713251,231,1943,126,97,1194.91510668132,960.384695942716,9.48345322762949,11.2192249513946,0.258422811288815,-0.203003530199125,20
"QFA0341505",500.001,5,520.544,0,374.814,81.615,"Beauceville.","1954-08-03",46.212301,-70.777835,215,1954,146,83,1014.53390374152,651.101269443588,6.94886235439399,12.7782079946765,0.0472269924811029,-0.617928025756622,20
"QFA0603751",500.049,5,601.549,0,590.564,170.931,"Pointe-du-Lac.","1964-08-03",46.292532,-72.683053,216,1964,155,100,1241.33824586347,862.168208902426,8.00863384428048,16.7755520094519,0.130568694832828,-0.448516700671106,20
"QFA0341504",500,5,0,0,1098.628,434.041,"Neuville Portneuf.","1937-07-05",46.698909,-71.604698,186,1937,159,71,1507.37869665142,542.914915907284,9.48036916132971,22.2890270575879,-0.134046736051138,-0.956486858486048,12
"QFA0341503",499.001,5,1489.046,0,0,0,"Ste-Anne de la Pocatière (Kamouraska).","1964-09-19",47.351138,-70.085585,263,1964,125,133,885.308857688072,897.928958244064,7.19763298933392,10.5251127555091,0.267150399502448,0.154942077076935,20
"QFA0603752",502.049,5,555.329,0,829.335,376.268,"Comté de Gaspé sud, Gaspé, Estuaire de la Rivière York.","1967-08-03",48.817256,-64.499874,215,1967,126,64,992.932728516142,579.220149535825,7.88041848028684,14.2044902273663,-0.0245187430434953,-0.535072449764305,11
"QFA0603753",501.049,5,2163.468,0,0,0,"Hochelaga County, Island in Rivière-des-Prairies, between St. Vincent de Paul & Rivière-des-Prairies.","1963-10-03",45.642163,-73.60607,276,1963,139,145,1323.44140710309,1343.71085507145,9.52116120218048,22.03843655841,0.179712756602465,-0.467386935023905,20
"QFA0051452",499.004,5,683.073,0,913.186,334.69,"Ironside Comté Gatineau. Pont Alonzo Wright","1942-07-09",45.486461,-75.749758,190,1942,155,80,1418.52195920609,623.954608814158,9.15175457552315,15.615849818429,-0.0982510840982475,-0.275511036652709,16
"QFA0051453",499.001,5,1806.269,0,623.615,336.192,"Yamachiche","1940-08-01",46.284263,-72.828481,214,1940,149,80,1350.86877666586,786.028516162749,9.06623340044201,17.9042729147801,-0.0470466032113921,-0.732415695187016,20
"QFA0603754",500.025,5,3366.503,0,391.958,0,"Comté de Montmorency, Île d'Orléans, Saint-Laurent.","1969-09-14",46.929442,-70.933018,257,1969,129,110,1038.4157646178,982.517767223125,8.0497346094403,17.6948420966655,0.095813179706551,-0.743482920180055,20
"QFA0043585",500,5,550.678,0,151.789,0,"St-André-Est, comté d'Argenteuil.","1953-08-22",45.563152,-74.33583,234,1953,175,112,1450.38689942859,1061.92544506133,8.48179473350055,21.9771272299974,0.138271124727964,-0.785109332188133,20
"QFA0603755",503.064,5,0,0,686.002,189.578,"Comté de Chicoutimi, canton d'Harvey, Cap Jaseux, Baie des Pins.","1967-07-14",48.42394,-70.834693,195,1967,116,45,1028.4888695926,400.322152706428,8.86628335855693,13.589961434589,-0.208753829211452,-0.287315576123678,20
"QFA0047593",500.001,5,1375.747,0,0,0,"Eustis rivière Massawippi, comté Sherbrooke.","1955-08-19",45.31005,-71.916332,231,1955,170,113,1474.31871673613,1154.99899381615,8.67246303962429,25.771701344537,-0.0396753111434119,-1.03981783642365,20
"QFA0603756",501.081,5,672.934,0,1177.309,248.779,"Comté de St-Jean, Île-aux-Noix, sur le bord du Richelieu.","1977-08-09",45.13228,-73.268122,221,1977,150,92,1366.50750090033,963.502327844291,9.11005000600223,21.0997687887444,-0.0512885944913087,-0.717397986037005,20
"QFA0062054",500,5,435.536,0,87.459,86.925,"Restigouche, comté Bonaventure.","1958-08-04",48.010976,-66.70266,216,1958,136,82,860.059647991072,533.065772824607,6.32396799993435,13.8711596109955,0.149609116868329,-0.866595484324188,11
"QFA0603757",502.049,5,704.361,0,1353.674,584.426,"Maskinongé.","1978-07-02",46.226919,-73.014507,183,1978,135,59,1235.07531431917,499.87363967587,9.14870603199387,15.4152138067358,-0.181607336961434,-0.603745571594661,20
"QFA0024249",500,5,916.843,0,751.349,614.042,"Iberville, co. Iberville, partie est de la ville.","1946-07-12",45.312611,-73.232148,193,1946,176,64,1485.52593728025,571.02626179334,8.68728618292546,19.1912397834834,-0.0195886511801109,-0.520078081531621,20
"QFA0603758",502.036,5,0,0,757.18,342.453,"Comté de Gaspé Est, Cap-des-Rosiers.","1984-08-18",48.863895,-64.208476,231,1984,111,72,770.532380392772,539.678897491737,6.94173315669164,10.4919166912102,-0.241533546546742,-1.05397765864065,9
"QFA0603759",499.001,5,1428.044,0,1208.512,589.726,"Comté de l'Islet, Saint-Jean-Port-Joli.","1984-08-24",47.216613,-70.270531,237,1984,107,86,924.512229152081,776.440592263968,8.64030120702879,13.8990903722365,-0.231678356830217,-0.871566297954328,20
"QFA0603760",501.004,5,1146.73,0,768.777,428.389,"Comté de Berthier, Berthier.","1933-07-06",46.081962,-73.174417,187,1933,157,59,1375.81428853925,516.60727633193,8.76314833464488,17.2034612317587,-0.0255247991875296,-0.655899743077338,20
"QFA0603761",500.009,5,1095.162,0,693.823,551.115,"Lefaivre, Crique Poliquin.","1963-07-14",45.640087,-74.896079,195,1963,124,64,1107.64578636028,533.953104260979,8.93262730935711,18.0690004788113,0.249377389811352,-0.53416630567644,20
"QFA0603762",501.001,5,711.52,0,550.779,371.415,"Longueuil","1931-07-31",45.537992,-73.516802,212,1931,160,91,1631.59993288029,950.286804665775,10.1974995805018,21.530028225891,-0.235498892756179,-0.480475523588112,20
"QFA0067871",500,5,2813.433,0,0,0,"Ile Ste-Thérèse, près du bout de l'Ile de Montréal.","1960-08-15",45.683519,-73.46835,228,1960,152,105,1497.36891507464,1082.63546038768,9.85111128338578,11.983540712563,-0.25885096078934,-0.568109187891748,20
"QFA0346014",500.001,5,0,0,0,587.507,"Provided","1990-06-29",46.002778,-73.2625,180,1990,172,71,1413.25596958695,439.215055818106,8.21660447434275,22.9316201510397,-0.096215135957642,-1.14012613223783,20
"QFA0476817",500.001,5,0,0,562.637,1003.115,"Cap Tourmente","1972-07-31",47.065733,-70.807411,213,1972,133,80,1004.92221995227,615.93980111212,7.55580616505464,12.7425468450745,0.0918568264866518,-0.123603691374689,20
"QFA0476818",501,5,437.698,0,595.091,909.88,"Cap Tourmente","1972-07-04",47.065733,-70.807411,186,1972,133,53,1004.92221995227,326.873076375973,7.55580616505464,12.7425468450745,0.0918568264866518,-0.123603691374689,20
"QFA0603763",500.001,5,885.277,0,684.586,527.987,"Montréal, Île de la Visitation, Rivière des Prairies.","1976-07-15",45.577569,-73.662089,197,1976,177,93,1466.4608720415,742.560309798912,8.57579457334209,20.6545635919881,-0.23232085480102,-1.03937208917138,20
"QFA0476819",500.001,5,0,0,633.257,792.226,"Cap Tourmente","1972-07-04",47.065733,-70.807411,186,1972,133,53,1004.92221995227,326.873076375973,7.55580616505464,12.7425468450745,0.0918568264866518,-0.123603691374689,20
"QFA0476820",501.001,5,0,0,1590.842,997.634,"Cap Tourmente","1971-06-30",47.065733,-70.807411,181,1971,122,34,1006.16581766768,255.094223790721,8.24726080055476,11.8671395314576,-0.11961347887824,-0.741152257783019,20
"QFA0476821",499.001,5,0,0,966.463,1231.29,"Cap Tourmente","1971-06-28",47.065733,-70.807411,179,1971,122,32,1006.16581766768,230.866765546374,8.24726080055476,11.8671395314576,-0.11961347887824,-0.741152257783019,20
"QFA0603765",500,5,1711.058,0,636.532,648.552,"Pointe-aux-Trembles, Île de Montréal.","1976-07-03",45.640738,-73.488914,185,1976,152,56,1388.57104295282,523.156253973036,9.13533580890013,19.9182153832146,-0.367227068989752,-0.930195078328123,20
"QFA0603766",500.004,5,1343.87,0,833.406,528.663,"Comté de l'Assomption, L'Épiphanie, bord de la Rivière l'Assomption.","1976-07-18",45.844697,-73.485803,200,1976,152,71,1329.42043636705,677.814888775352,8.74618708136218,20.4328735701361,-0.285060193236752,-0.936845408802788,20
"QFA0476822",500.001,5,714.169,0,944.127,685.821,"Cap Tourmente","1975-07-09",47.065733,-70.807411,190,1975,146,61,1244.71716299836,505.829891281761,8.52546002053672,17.1292793169654,0.245719293708206,-0.656595632557195,20
"QFA0381257",499.001,5,353.638,0,756.105,403.798,"Ville Lorraine, Comté Terrebonne, à l'est d'un champ abandonné situé à l'est de la rue Belfort et au sud de l'autoroute 640.","1985-08-28",45.666795,-73.786113,240,1985,155,112,1343.93568747787,1078.65180783377,8.67055282243787,14.0277974960741,-0.179240018089794,-0.765716673816064,20
"QFA0075800",501,5,0,0,560.3,164.451,"Sabrevois, Comté: Iberville","1964-09-02",45.207235,-73.231171,246,1964,155,130,1398.54899355848,1238.75216259093,9.02289673263535,19.0886487228715,0.0327679595253889,-0.588430641812753,20
"QFA0381485",500.004,5,318.421,0,1468.313,480.466,"Ville St-Laurent, ct. St-Laurent, terrain vague face au 100 boul. Alexis-Nikon","1985-07-18",45.505665,-73.692803,199,1985,173,89,1496.59855986746,694.15537626875,8.75203836179801,16.0568362318382,-0.12597796923777,-0.868984434076145,20
"QFA0074392",500.001,5,973.55,0,1208.502,179.003,"Ste-Agathe.","1963-08-17",46.049226,-74.280324,229,1963,123,97,1073.57929351182,902.803661422757,8.72828693912047,17.2384466093302,0.33673426284001,-0.616831686837815,20
"QFA0075607",499.001,5,882.657,0,395.919,176.479,"Trois-Saumons.","1962-07-15",47.16124,-70.316479,196,1962,131,65,953.942745992391,417.471881296842,7.28200569459841,12.5968725738812,0.0401344819741499,-0.92232643651604,15
"QFA0397828",500,5,285.14,0,163.417,330.943,"Rockburn, Comté d'Untingdon, 1 km à l'ouest","1988-08-17",45.023093,-74.018383,230,1988,149,107,1490.6581584774,1193.69514128945,10.0044171709893,24.1722545082745,0.116491463376597,-0.937182157622216,20
"QFA0031825",498.001,5,279.18,0,1087.662,574.799,"Répentigny, Comté: L'Assomption","1938-07-17",45.752692,-73.441836,198,1938,159,85,1426.19972160388,684.723171743037,8.96980956983573,23.4237155668085,-0.0153375226268705,-0.976125786334883,20
"QFA0046509",500,5,825.092,0,0,0,"Montréal-Nord, Motntréal.","1955-08-10",45.600839,-73.643368,222,1955,173,106,1797.97692496352,1237.53337728944,10.3929302021013,27.6875148532786,-0.0818008014831861,-0.925509079705688,20
"QFA0397758",502.004,5,1000.101,0,1034.631,433.957,"Provided","1990-07-21",46.066667,-71.95,202,1990,129,58,1130.3742373216,508.330493071731,8.83104872907503,17.2546634627268,-0.338823349379973,-0.62010871718515,20
"QFA0047520",499.001,5,1337.138,0,398.332,0,"Mont Orford, comté: de Shefford.","1955-08-23",45.318279,-72.216087,235,1955,170,117,1511.95592789492,1235.46718594677,8.94648478044331,25.0820309760323,-0.0806722910507832,-0.974470344596888,20
"QFA0047759",500.001,5,1120.36,0,494.745,440.48,"La Patrie, comté de Compton.","1955-07-13",45.402267,-71.249102,194,1955,132,76,1114.91625544208,534.956804116795,8.5108111102449,20.1735207219601,-0.19656824704765,-0.853016996949627,20
"QFA0603767",500.001,5,572.738,0,196.648,0,"Comté de Vaudreuil, Terrasse-Vaudreuil.","1976-08-05",45.389315,-73.992067,218,1976,140,77,1261.01062496603,798.578669597979,9.00721874975738,18.0303482193304,-0.360346459776989,-0.909707508873993,20
"QFA0397567",501.001,5,557.79,0,1203.644,602.585,"Comté de Kings, Route 124 à l'entrée du village de Hatfield Point. En bordure de la Baie de Belleisle. ","1990-07-22",45.651554,-65.859038,203,1990,142,53,1208.17937290323,488.847904610361,8.50830544298052,17.4065123705037,-0.218666137712214,-0.901348485252509,20
"QFA0603768",501,5,0,0,700.167,483.436,"Comté de Maskinongé, Louiseville.","1976-07-11",46.229048,-72.919753,193,1976,135,63,1194.46994201051,557.2526629752,8.84792549637411,15.0056074685531,-0.227884602529307,-0.668545376452481,20
"QFA0603769",500.004,5,537.107,0,682.362,198.344,"Comté Lafontaine, Montréal, Rivière-des-Prairies.","1976-09-13",45.657357,-73.567554,257,1976,140,116,1269.36724254463,1161.24239092716,9.06690887531882,19.4126058048698,-0.33285617805816,-0.869736043431296,20
"QFA0603770",499.001,5,801.045,0,68.015,224.049,"Comté de L'Islet, Saint-Jean-Port-Joli, bord du fleuve St-Laurent.","1976-08-27",47.216095,-70.271186,240,1976,112,87,923.653289253219,786.369320171179,8.24690436833231,15.9419572365542,0.0507011220431731,-0.951060543923098,20
"QFA0603771",501.001,5,1588.317,0,1316.532,475.371,"Comté de Portneuf, Deschambault.","1976-08-04",46.64966,-71.927955,217,1976,138,88,1115.25532509229,738.36362250806,8.08156032675571,15.2436924075039,-0.0614663638001904,-0.813083954740326,20
"QFA0603772",501,5,371.41,0,141.45,144.821,"Comté de Verchères, Varennes.","1977-08-03",45.679815,-73.441249,215,1977,150,86,1350.31571016039,888.346893626552,9.00210473440262,20.7367695852898,-0.033925445334551,-0.637912026984283,20
"QFA0603773",501,5,594.425,0,857.968,432.444,"Laval-des-Rapides, Ville de Laval, Île Jésus.","1977-07-23",45.603812,-73.711459,204,1977,150,75,1386.52567517936,775.660497258508,9.24350450119572,20.2303828746276,-0.119584487687845,-0.639148575457806,20
"QFA0603774",502.001,5,0,0,1027.38,362.43,"Provided","1977-07-13",46.5,-72.816667,194,1977,125,65,1111.12138089506,545.290073227989,8.8889710471605,14.0870850568648,0.194454787701668,-0.348604550357595,20
"QFA0603775",501.004,5,858.319,0,883.843,702.903,"Comté d'Huntingdon, canton d'Hemmingford, Hemmingford.","1977-08-06",45.046801,-73.588977,218,1977,150,89,1407.26774857549,951.13818744145,9.38178499050326,21.535329396686,-0.0884829104010569,-0.686623683739584,20
"QFA0603776",500.001,5,713.775,0,2442.015,692.279,"Comté de Vaudreuil, Terrasse-Vaudreuil.","1976-08-10",45.389155,-73.997355,223,1976,140,82,1261.40877152893,848.899407563896,9.0100626537781,18.0334830844803,-0.36165966029756,-0.908858496911675,20
"QFA0603777",501.004,5,916.069,0,270,283.246,"Comté de La Prairie, La Prairie, près d'un stationnement dans la ville.","1978-08-03",45.413088,-73.486061,215,1978,156,91,1562.37309145154,1028.73469984796,10.0152121246893,20.5311501181306,-0.166349900595497,-0.862008552068524,20
"QFA0397221",502,5,250.45,0,207.971,317.808,"Québec, cartier St-Rock, dans un champs près de la rivière St-Charles","1985-07-25",46.818635,-71.224532,206,1985,147,73,1181.21851892015,598.341901398991,8.03550012870853,12.9882421119679,-0.0951371624574164,-0.826318928848261,20
"QFA0603778",502.001,5,0,0,1294.885,1003.722,"Comté de Richelieu, Tracy.","1976-06-25",46.014897,-73.161908,177,1976,136,48,1291.29317091861,421.852098725612,9.4948027273427,16.8579118816368,-0.382390255559063,-0.621247565814262,20
"QFA0397134",500,5,1892.345,0,548.181,0,"Beauport, le long de la piste cyclable","1990-08-03",46.904035,-71.217523,215,1990,147,88,1168.61406878049,703.613877816023,8.11537547764229,19.6429879570071,-0.189566047946887,-0.912146342653298,20
"QFA0396841",499.001,5,236.542,0,588.664,201.991,"Beauport, Comté Montmorency. Sur l'autoroute 40 ouest, sortie Seigneuriale à 500 pi à l'ouest du Marché La Grange","1988-07-07",46.857912,-71.180715,189,1988,146,65,1262.76455399888,481.436340900158,8.64907228766357,21.4483859446972,0.112580984265148,-0.870125714582274,20
"QFA0397770",499,5,1900.639,0,302.784,0,"Provided","1991-07-05",46.783333,-71.3,186,1991,144,68,1247.79121473659,491.778035346295,8.66521676900406,17.9503813076125,-0.0910153683423017,-0.629912635700834,20
"QFA0388850",500.001,5,941.359,0,254.389,180.566,"Yamaska, rang des Grandes-Plaines","1975-07-15",46.134674,-72.641327,196,1975,155,76,1477.83859783228,719.770204564526,9.53444256665987,20.7874521902999,0.00887770956056204,-0.764997772653045,20
"QFA0127667",500.001,5,0,0,2224.129,778.66,"St-Fulgence, Comté Dubuc.","1967-07-24",48.451388,-70.912947,205,1967,116,55,1045.79320692051,538.208333175911,9.01545868034918,13.570217881128,-0.216597568136525,-0.251220670145722,20
"QFA0060258",498,5,656.712,0,675.551,111.14,"Ste-Anne de la Pérade, comté de Champlain.","1958-08-09",46.565082,-72.206093,221,1958,138,85,1021.4583746126,691.771206782911,7.40187227980144,13.6772183776202,-0.0385097390439752,-0.809654963441615,20
"QFA0059995",502.001,5,0,0,324.886,140.428,"Hemmingford, comté de Huntingdon.","1958-06-20",45.046931,-73.589037,171,1958,175,68,1303.8223179944,269.086699010441,7.66954304702586,18.2201250554467,0.038444341468365,-0.956276010482938,20
"QFA0051456",501.001,5,1180.937,0,176.011,222.19,"Hull, sortie vers Pte Gatineau.","1944-07-30",45.428144,-75.711827,212,1944,147,93,1628.9638512943,977.344711678098,11.2342334572021,16.79471585952,0.0370945465679649,-0.461368276279349,15
"QFA0603779",501.004,5,731.117,0,1051.963,200.641,"Nicolet, champ du Séminaire.","1933-07-20",46.230397,-72.612973,201,1933,157,72,1412.95315321885,680.673323598913,8.9997016128589,18.098564069956,-0.0754099035772793,-0.715648113909577,17
"QFA0051894",500,5,959.353,0,1655.252,701.564,"St-Thomas de Joliette.","1956-06-22",46.011462,-73.346668,174,1956,113,28,1014.378536715,235.868265946466,8.97680120986722,12.7886722615128,-0.175059007303292,-0.0343779146981396,20
"QFA0052710",500,5,1339.558,0,350.515,246.941,"Laval: Abord à   Plouffe.","1956-09-03",45.531798,-73.727726,247,1956,119,102,1149.87867339139,1046.7705104995,9.66284599488564,14.9000953143842,-0.471287270657638,-0.25176721126008,20
